informative	16
cutoff	11
discusses	6
psap	57
opting-in	3
son	8
devotes	4
surtax	82
cycles	29
xii	16
xiii	14
xiv	13
xvi	17
xvii	12
semitrailer	228
haul	12
fleet	109
cordially	1
tenths	4
postabstract	1
eight-hundredths	23
lawrence-city	3
southport	3
indianapolismarion	3
entites	1
prototype	12
nonsecure	5
equates	4
demography	2
iedc	7
transitions	2
categorize	8
categorization	2
limitiation	1
rasied	1
enitiy	1
mathmatical	1
exhaustive	22
categorizations	1
transferees	27
lineal	33
ancestor	8
widow	12
widower	10
loco	11
parentis	11
incorporeal	3
non-resident	35
corporeal	3
antenuptial	1
love	3
affection	7
survivorship	44
unexercised	4
propety	1
reattached	1
unavoidable	15
justifiable	15
alue	1
reappraisal	11
legatees	17
residuary	9
defeasible	5
postponed	11
dissatisfied	23
reappraiser	1
reappraise	1
ninety-two	10
collectability	2
interpretations	6
non-residents	2
copartnership	25
pretended	3
prorating	16
diversified	13
thrift	12
factoring	3
nonunitary	1
noncorporate	20
flowing	21
characteristically	1
foreclosing	12
conduit	15
testamentary	59
inter	20
vivos	17
attributing	1
guaranteeing	39
alternation	1
livery	3
casinghead	4
absorption	33
distillation	7
naphtha	3
distilled	7
forty-seven	23
fahrenheit	40
centigrade	3
sixty-four	11
gases	26
liquids	25
pressure	94
seven-tenths	7
ether	5
turpentine	2
acetates	1
additive	35
taxicab	12
rack	10
platform	23
bay	4
hoses	3
wagon	27
nominally	4
spark-ignition	1
eded	1
gallonage	20
unloaded	13
concessionaire	8
evaporation	6
shrinkage	5
propelling	15
motors	11
motorboat	181
motorboats	16
nonassignable	2
inactiveness	1
for-hire	4
transporter	59
journey	2
tractor-trailer	6
legitimately	4
shipper	54
throughput	1
policing	11
one-ninth	1
one-eighteenth	2
residue	64
trackless	2
trolley	6
dyeing	2
readings	9
gasohol	11
sealable	6
totalizers	3
totalizer	4
adapt	11
markings	50
contrasting	4
well-known	1
slips	8
untaxed	10
contrivance	20
biodegradable	6
mono	1
alkyl	16
ester	2
combustible	8
d-a	1
distillate	3
bxx	1
blender	9
mixing	26
carburetor	3
detergent	8
oxidation	6
inhibitor	1
lubricating	9
greases	1
off-loading	1
dyed	15
burned	11
stove	1
importer	98
undyed	5
precollection	7
imports	20
handles	16
consigned	14
movements	19
transmix	3
buffer	1
off-grade	1
mixture	91
equivalents	31
steamers	1
plated	1
secondarily	5
one-hundredths	1
abets	15
pumped	16
mouth	15
lading	92
nonhighway	3
trains	50
dye	23
addityzed	1
exporting	4
pretaxed	3
non-highway	1
intercity	34
rebilling	1
importers	26
precollect	1
removals	3
terminal-issued	9
shippers	18
offsite	47
transporters	6
prepay	13
non-issuance	1
fingerprinting	12
loads	32
loaded	49
indelibly	2
handwritten	4
astm	32
coloration	5
manipulate	9
consume	27
manipulated	2
blenders	4
disregards	2
evaded	2
on-board	1
annotation	2
grace	32
dyes	4
campers	22
axles	16
rotating	8
axle	51
locomotion	3
cab	39
ifta	7
irp	7
off-road	150
quarry	8
mine	471
spotting	4
nonself-propelled	1
pulled	6
wheeled	10
wagons	14
mini-trucks	4
mini-truck	8
reregister	6
bmv	2
indiana-based	3
truck-tractor	17
base-registered	1
hauling	29
upward	9
ton	38
sequestration	8
vendee	16
hangared	2
tied	15
homebuilt	6
pressurized	4
cabins	4
worthiness	2
illegibility	4
scrapped	2
dealership	17
nondealer	8
stac	2
trade-in	18
like-kind	1
flights	7
piston-driven	2
gliders	1
balloons	1
$lb	24
relieves	19
equivalence	10
subleasing	10
populous	13
collision	29
pontoon	3
rowboat	3
skiff	5
dinghy	3
canoe	5
inboard	14
outboard	10
decals	34
hull	29
sailboats	15
logjams	1
manmade	28
thirty-second	2
eighty-first	3
affixing	29
bow	27
predates	4
dockage	6
windshield	25
precollected	1
flavored	46
adulterated	124
wrapper	15
wrappers	10
interchangeably	5
barters	13
jobber	4
indicium	3
bartering	6
bartered	10
firmly	14
cancelation	2
impressions	4
recharging	1
recharge	5
nontransferable	13
spurious	3
confiscated	20
confiscation	18
unstamped	4
medicaid--current	1
multiple-purpose	1
three-fourteenths	2
eleven-fourteenths	2
maternal	29
gateways	3
circulate	13
moist	8
snuff	12
finely	1
powdered	9
smoked	2
nasal	2
cavity	4
ounce	13
smokeless	3
six-thousandths	1
marijuana	67
pill	4
hit	4
impure	6
diluted	5
detectable	2
excipient	1
legalize	1
essi	1
accuseds	1
gravity	9
barrel	15
severing	2
cubic	24
mcf	1
piped	6
excises	2
purporting	51
revenuepowers	1
comity	6
self-sufficient	4
broker-dealer	144
self-insured	33
ninety-first	2
collegiate	8
super	2
cider	24
malt	89
oversize	6
overweight	17
surveillance	34
interception	74
overt	6
covert	1
identities	7
passwords	1
encryption	6
first-class	10
punish	22
interrogate	1
nonrenewed	4
bylaw	29
suite	12
misclassified	8
tiered	4
proficient	3
proficiency	52
getting	10
oversize-overweight	1
escort	30
unsigned	5
induced	19
tapes	7
abstracted	4
brand	232
packaged	47
jeopardized	31
chose	9
alias	3
expungement	86
expunge	37
obstructing	19
expungements	2
garnisheeing	1
one-fifth	6
two-fifths	4
recoup	12
blocked	8
blocking	15
surrendering	17
overdrafts	3
includible	1
assignors	18
duplicative	10
nongame	33
discernible	6
theory	28
co-refundee	1
nondebtor	1
nontax	9
offsets	7
intercept	12
it-s	2
it-fit	1
it-sc	1
assented	16
enjoins	2
largely	2
resellers	2
nationwide	29
statutorily	7
air-ground	1
supersession	1
misassignments	1
numeric	7
university-northwest	6
university-calumet	5
stopped	41
remodeled	9
catered	5
floydclark	1
clarksville	8
camping	110
tributaries	17
prophetstown	6
battleground	2
two-sevenths	1
indorsed	16
positioned	9
traversing	6
silt	3
trap	47
interscholastic	12
competitions	5
campsites	2
campsite	3
defeased	7
arena	44
populated	9
nashville	2
restroom	6
wilbur	13
birthplace	19
picnic	3
off-premises	1
displacing	2
boulevard	39
breckenridge	1
ewing	1
per-vehicle	1
per-person	1
thoroughfares	24
fishers	5
lebanon	2
avon	1
martinsville	2
fairground	2
wraps	1
humane	37
harbors	17
kennel	5
canine	17
kills	16
undergone	14
rabies	23
prophylaxis	1
angola	3
fluctuating	1
puts	12
softball	1
lacrosse	1
rockville	2
myriad	1
interconnected	25
protocolinternet	1
voice-capable	2
video-capable	2
clips	3
differentiations	8
bottling	15
syrup	6
wort	5
vinegar	1
sacramental	5
sensory	7
tastings	1
judgings	1
medicinal	11
permittees	69
choh	2
hydrated	1
oxide	6
spirits	3
fermentation	6
infusion	5
decoction	2
barley	5
cereal	5
hops	2
casually	1
rectify	15
ripe	1
apples	3
sparkling	1
carbonated	3
condensed	8
apple	1
aromatic	5
essences	1
flavor	3
derivative	108
lager	1
pilsner	1
ale	2
framboise	1
lambic	1
bitter	1
brew	1
millimeters	8
aluminum	5
foam	1
poured	8
grocery	43
supermarket	1
delicatessen	2
canned	2
fresh	42
meats	8
mart	5
soda	7
snacks	5
superstore	1
supercenter	1
groceries	3
gourmet	2
specialty	64
seafood	2
confections	4
popcorn	6
baked	3
reckoned	6
misbranded	97
one-way	32
permittee	540
pint	5
crystalline	6
reconstitution	1
artisan	114
distiller	75
vintner	18
rectifier	17
brewer	61
nuisance	258
quart	5
flavors	2
percolating	2
rectification	5
inhabited	8
cellar	3
traveler	4
parkway	29
setup	4
mixer	2
winery	71
winemaking	1
disqualifications	16
fortification	2
three-way	43
e-liquid	82
two-way	25
climatic	7
saccharine	1
redistilled	1
non-probationary	3
bookkeepers	4
propriety	22
purity	32
misbranding	17
adulteration	17
trickery	5
importation	31
quota	38
disturbance	26
riot	11
epidemic	6
seizures	16
sanitation	100
cleanliness	11
regatta	2
hydroplane	3
constantly	6
intermittently	3
scorecard	1
throw-away	1
menu	2
modes	16
non-alcoholic	1
inimical	6
two-cities	2
distilling	2
nighttime	8
replevin	39
seizing	7
utensil	1
odor	11
tasted	1
smelled	1
bottle	48
trade-mark	2
inscription	4
counterfeited	5
reused	10
keg	20
non-owner	2
nuisances	18
barter	43
contary	1
perpetually	12
unfairly	22
exportation	4
discouraging	2
geographically	15
headmaster	2
brewers	63
distillers	93
rectifiers	22
vintners	11
unrevoked	14
sanitarium	8
instructor	94
rite	1
pavilion	4
carryout	7
at-home	11
self	36
ceramic	3
decanter	1
truthfulness	5
vicinity	47
bartender	9
waiter	5
waitress	5
self-study	26
depressant	13
nonprescription	10
recognizing	31
username	20
scenario-based	1
inactivity	1
linear	4
illustrations	3
clues	1
self-administered	1
self-generated	4
timelines	4
translate	1
languages	18
archiving	3
marital	49
brewery	27
breweries	3
desirous	4
brewerys	4
menus	1
winerys	7
incapacitation	7
caterers	19
cans	6
pints	1
speedily	12
improvidently	2
repute	9
non	6
compos	1
mentis	1
countryside	1
confectionery	13
warm	3
clubs	54
carry-out	5
barbecue	2
wedding	2
spectacle	2
buffet	5
riding	24
seasonable	9
termini	10
embarks	1
voyage	1
bartenders	11
auctioned	8
kegs	3
retailed	2
brandy	43
fortified	2
wineries	1
distillery	8
enlarges	5
quarts	2
decency	6
padlocked	1
wines	5
liqueurs	6
cordials	6
liqueur	3
cordial	3
self-service	27
suites	1
lounge	3
servings	3
premise	4
cater	3
drugstore	4
uncooled	2
uniced	1
ginger	1
grenadine	1
flavoring	12
extracts	10
cooled	4
desist	111
fortify	1
wine-making	2
distillerys	1
bottlers	10
cask	9
caterer	3
spirit	8
dairy	109
cream	91
dextrose	3
levulose	1
caramel	1
coloring	19
sticker	13
vintage	2
patronized	3
landsite	1
on-premises	16
salesmens	4
salesmans	9
suppression	21
habitual	99
richard	11
doyle	10
unsworn	13
remonstrates	2
sentiments	1
paid-up	79
accomodations	1
respectability	1
permanence	2
discriminatory	116
on-the-licensed-premises	1
bowling	6
semipermanent	10
nonrenewals	5
motorsport	1
riverfront	11
opera	2
needing	73
deep	16
seaport	1
lakefront	12
floodplain	10
frequented	6
breakfasts	3
hors	3
doeuvres	3
fire-proof	1
in-room	8
locking	6
halls	9
marketplace	6
quotas	6
annexes	15
indapp	1
ensues	5
performers	9
disrobe	3
unclothed	2
performer	9
passport	34
entertainer	1
auditions	1
audition	2
entertainers	1
facial	3
locker	20
circulator	11
notorized	1
parol	11
bureaurefers	1
threshhold	1
duress	30
ships	19
bartending	3
fermented	2
tax-paid	1
gauges	4
gauging	7
malted	1
grape	17
dean	90
deans	18
grapes	1
growers	29
processors	15
harasses	3
annoys	2
alarms	15
arrived	11
facilitated	21
convicting	1
banners	4
pennants	5
dispenser	18
giver	1
refilled	12
emptied	2
defrauding	5
shelves	1
supplys	1
unequitable	1
persuade	2
equities	13
decoration	8
brewing	1
falsified	4
proofs	23
nonphoto	1
proximate	31
pullman	2
ringing	7
encourages	10
hindering	7
setups	1
concerts	4
un-bonded	1
patronize	1
nonpermittee	1
expose	23
non-permittee	2
huckstering	2
huckster	1
peddle	4
iced	1
cashing	26
visibly	2
proximately	40
explosives	79
non-registered	1
devious	1
trick	13
superscription	2
consign	2
non-consignee	1
tender	166
unowned	1
ashtray	2
filters	3
lighted	51
cigar	11
inhalation	18
exhalation	1
ashtrays	2
ban	4
waterpipe	2
hookah	2
loose	7
humidors	1
migration	9
nonsmoking	2
handler	34
hallway	2
elevator	131
smokes	4
off-duty	1
vapor	17
cleanable	1
sanitizing	3
kitchens	8
e-liquids	3
vaporizer	2
nonrefillable	2
cartridge	7
milliliters	52
vaporized	6
inhaled	3
cartridges	7
prospectively	15
locksmith	5
locksmiths	1
quick	6
dimensional	5
smartphone	1
hollow	2
frames	14
evident	13
barrier	22
breached	15
resistant	14
nicotine	16
batch	8
scannable	1
remotely	3
milliliter	21
reapplication	10
glycerol	2
glycerin	1
propylene	2
glycol	4
reprimanded	4
inhale	3
wholesaling	6
retailing	6
analysts	9
controversial	1
fact-finding	3
proponent	2
docketed	58
defended	6
workload	6
sixty-first	3
subscriber	148
telegram	14
rejects	57
honors	55
renomination	1
defraying	11
broadest	5
enabled	11
landlord	232
landlords	19
set-up	1
font	10
phone	20
ratemaking	10
conduits	25
subways	3
trunk	22
resting	4
precombustion	6
airborne	9
nitrogen	32
tipple	4
non-indiana	9
geological	65
burns	26
depreciate	3
mercury	119
revaluation	9
sliding	17
megawatts	7
megawatt	6
commission-approved	1
residuals	1
serviceable	5
voltage	9
submetering	4
kilowatt	9
submeters	1
generates	20
nongenerating	2
hedging	13
impairing	16
fifty-nine	2
differentials	5
sectionaverage	1
arithmetic	16
forma	13
looking	6
normalizations	1
annualizations	1
rider	65
overcharges	10
undercharges	4
stockholding	1
stockholdings	3
apparently	32
inquisitorial	2
propounded	4
profiles	28
mercantile	3
unjustly	19
extensively	3
minimalization	1
interrogated	10
stenographic	8
stenographer	5
unwholesome	8
unsanitary	36
incorporators	110
misstatements	3
anew	2
revive	8
dissenting	63
merging	65
uniting	7
interfering	27
generality	8
backhaul	1
displacement	20
detrimentally	2
tariffs	25
reasonableness	56
necessitated	49
interexchange	4
rea	24
electrification	3
purified	4
henceforth	3
annulment	54
competitively	6
inadequately	5
restores	3
nonwire	1
experiment	8
lecturers	2
demonstrators	1
furloughed	1
pensioned	2
superannuated	1
infirm	10
unremarried	1
hydrant	7
five-eighths	3
municipally-owned	3
concessions	21
evades	1
inquired	4
judged	3
layman	1
privy	1
cesspool	1
septic	59
effluent	21
absorptive	3
ponding	2
seepage	10
contaminates	3
installer	38
decommissioning	10
reprocessing	9
peaking	1
decommissioned	2
wheeling	1
anticompetitive	5
coal-consuming	3
crossed	6
conductor	28
equidistant	3
closer	8
facet	1
annexations	8
uneconomic	3
inefficient	17
intersected	4
cogeneration	17
hydro	16
finite	2
refuse-derived	1
cogenerators	1
levelized	1
energy-related	1
interconnect	7
increasingly	4
state-of-the-art	2
furthered	1
flexibly	1
inhibits	5
reimposed	4
bandwidth	2
hertz	3
dual	158
multifrequency	1
relay	32
nonbasic	5
bundles	3
universal	56
commonplace	1
convergence	1
landline	1
reinventing	1
array	5
necessitate	8
unbundled	1
minimization	21
unregulated	6
multichannel	4
enumerates	1
dialing	17
switch	43
universally	4
valve	3
optimization	1
rcd	1
entails	2
reassert	2
otolaryngologist	2
audiologist	35
intrac	75
lec	22
lecs	5
surcharges	14
inter-connection	1
dependable	3
sacrifice	7
intracs	2
nonmembers	3
intervenor	9
protestant	2
appellee	9
cross-errors	1
nonconfiscatory	2
confiscatory	1
authenticates	6
after-acquired	9
embrace	15
siding	6
overflowage	2
backwater	2
sluiceways	1
frontage	6
sluiceway	1
condensation	1
disturb	23
enjoyed	18
condemns	2
outage	3
meteorological	3
outages	1
toxic	70
long-range	19
forecasting	9
alternatively	12
forego	12
concealment	29
kilowatts	1
targets	18
opts	8
peak	2
alignment	9
forecast	8
pollutant	59
dispatching	15
expensed	4
forecloses	7
forgo	5
robust	2
considerable	2
plentiful	1
gasified	1
dioxide	58
capture	17
vast	1
fired	8
fossil	4
flue	4
desulfurization	4
catalytic	12
methane	63
repower	2
repowered	1
repowering	3
reactor	12
starved	1
landfills	24
incinerations	1
lunchroom	4
lumber	10
siting	9
payers	16
salvage	167
railroad-highway	6
federal-aid	6
assured	15
diverting	6
wit	3
gasworks	1
devolving	1
executory	14
foremen	10
unskilled	6
needful	2
extinguishing	18
look	6
accumulations	21
nonapplication	3
unobligated	11
distinction	18
purchase-price	3
cares	12
remunerated	2
one-twentieth	1
one-fiftieth	3
usefulness	12
injure	20
uncompensated	11
invade	13
annex	47
liquidating	39
manners	8
counterparts	15
pray	2
quantifiable	9
crucial	1
igcc	1
methodologies	11
constrain	7
utilitiesvacation	1
feeling	6
remonstrant	1
overrule	6
telephonesrural	1
crossarms	1
ducts	2
desks	1
testboards	1
paystations	1
protectors	1
expecting	1
choses	25
relinquishment	36
memberships	53
rus	8
companiesmortgages	1
companiesreceivership	1
legislatively	1
intrinsic	4
nonnatural	1
consults	2
flammable	21
corrosive	7
nonrural	1
valves	4
assemblies	11
anhydrous	19
ammonia	67
molecules	2
supercritical	2
explosion	36
misapplication	4
escapement	1
persists	2
disassembling	2
nonrule	4
pipelinescounty	1
interruptions	3
detours	6
interrupted	12
divert	10
tool	147
tilling	1
plowing	8
probing	1
blasting	31
tile	10
subsoiling	1
subsurface	35
wider	4
weakening	2
penetration	9
coating	7
demolish	29
wrecked	17
excavate	11
mechanized	13
augering	3
backfilling	7
boring	3
digging	5
ditching	2
jacking	1
pulling	10
ripping	1
scraping	2
trenching	2
tunneling	1
sewerage	41
trenchers	1
bulldozers	1
shovels	1
augers	1
backhoes	1
scrapers	1
drills	21
plows	2
excavators	4
lining	12
cross-referenced	3
arrives	5
excavator	3
precaution	4
pavement	29
vacuum	4
coatings	1
punitive	70
excavating	7
locators	6
nonprovision	1
majeure	3
imprudence	2
nonrecovery	2
actionable	35
infeasibility	1
expediting	8
deferring	7
nonviable	1
palatable	1
resetting	7
abandoning	29
plugging	62
disturbed	28
after-tax	1
undepreciated	1
plug	41
antenna	12
transceivers	1
antennas	10
coaxial	2
collocation	9
encloses	5
cell	66
demarcation	1
grounding	1
mounting	6
protrudes	1
telephony	2
freestanding	8
collapse	6
flawed	1
transmitters	6
cabling	2
infeasible	3
collocate	1
exiting	13
deploy	5
multitenant	16
constraint	6
i-light	18
iteration	1
indefeasible	2
gigabit	1
interconnectivity	1
communitywide	2
wavelengths	2
build-out	3
activation	9
forgone	2
programmers	3
annexing	67
peg	22
lived	21
cec	2
transferrable	4
biomass	25
residues	18
thinnings	2
aquatic	43
algae	5
hydropower	1
reusing	1
displaces	7
incineration	35
cps	33
cecs	8
conserved	3
kilovolts	3
pjm	1
nonreliability	1
creditworthiness	14
nonsurplus	10
inordinate	1
merchantable	16
readjust	8
signer	37
sustains	13
extraterritorial	10
accretions	8
falling	24
undetected	1
leaks	5
undetectable	1
filtration	7
levees	70
walls	36
secured-debt	1
injuriously	55
remonstrated	8
arbitrarily	9
capriciously	6
effectuated	7
impervious	7
outlets	25
segregating	2
preadoption	1
necessitates	11
outfalls	11
resolves	14
utters	10
fatal	15
inquest	3
baggage	17
bale	2
valise	8
overplus	3
sale-bill	1
proportioned	2
perishable	31
ferries	10
ferry	56
bounding	2
ferriage	8
landings	10
ferrying	1
ferry-keeper	2
daylight	3
tendering	6
ferry-keepers	1
till	2
dug	4
passable	1
ferryhouse	1
ferrymen	1
adduced	6
steamboats	1
keelboats	1
flatboats	1
ferriesstate	1
terminus	11
ferrieslicensing	1
wharfage	2
ferryboat	1
ferrykeeper	3
misstates	2
rateslimitation	1
professes	13
tnc	132
prearrangement	2
rides	25
urgent	14
forwarder	5
breakbulk	1
householder	14
stock-in-trade	4
crated	1
uncrated	1
limousine	6
prearranged	38
riders	26
departs	2
carpool	1
vanpool	1
tncs	24
logged	11
uninsured	56
underinsured	35
motorist	69
defends	7
indemnifies	5
logs	33
wheelchair	10
hail	13
hails	1
forwarders	1
taxicabs	2
ride-sharing	1
infringe	4
ambulances	12
profess	44
departure	28
limousines	1
deviation	42
irresponsible	2
complain	8
lawfulness	5
contravenes	4
postoffice	4
congestion	17
republication	2
augmenting	5
interchanging	3
augments	2
interchanges	21
fertilizing	3
farmer	61
armored	2
bilateral	4
bullion	11
stones	8
rare	5
self-insurer	12
roadside	17
nonspecification	2
nonbulk	1
incidentally	6
chauffeur	19
endocrinologist	4
hypoglycemia	5
unawareness	1
symptomatic	1
hypoglycemic	1
endocrinologists	1
rapidly	7
absorbable	1
obvious	7
refrigerated	5
perishables	2
mcsia	7
ahead	26
ranch	2
ranches	1
subparts	4
nonhazardous	5
noncarrier	1
dominion	5
weaken	1
confiscate	9
self-inspection	1
third-party	8
promisee	12
unload	4
outward	8
spoilage	4
putrefaction	1
infestation	12
cross-contamination	1
detain	25
combustion-type	1
hobby	6
non-freight-carrying	2
dispensers	12
cabooses	2
wash	11
basins	17
shower	8
baths	3
toilets	7
lockers	9
faults	7
grade-crossing	1
intersecting	24
intersects	11
resurface	3
intersection	121
variants	3
nonrail	1
non-rail	2
purview	15
reversionary	10
intentions	26
varied	28
electrically	3
shore	30
redeposit	2
redeposited	2
carload	19
belt	42
junction	3
wrecks	2
reconsignment	4
contract-price	1
traffics	1
calamity	5
offending	12
railroadapplication	1
condemning	23
rights-of-wayweed	1
noxious	54
weeds	36
rights-of-wayrecording	1
inconvenient	9
embraced	18
ripen	1
roadbed	8
recognizable	4
cross-overs	1
picketing	4
policemen	7
policeman	23
policemans	5
marshals	31
keepers	8
lock-ups	2
station-houses	2
commissioning	2
schooling	3
metallic	4
inscribed	23
conductors	10
profitability	1
bachelor	4
amtrak	4
western	8
chicago-evansville-nashville-chattanooga-macon-waycrossjacksonville	1
midwestern	14
unicameral	2
reality	1
nebraska	4
dakota	6
preemptive	34
perpetuity	9
afterward	11
ought	9
instalments	14
forfeiting	3
artificers	1
engraved	8
effectual	11
instalment	14
depots	10
rods	5
cuttings	7
embankments	9
watercourse	101
unite	5
turn-outs	3
side-tracks	3
aqueducts	5
absentees	10
perfecting	9
workman	2
charters	8
embankment	6
ascent	5
baggagemaster	3
brakeman	6
meddle	1
curves	7
stockyard	6
post-office	6
unconstitutionally	2
nonassessable	11
suing	8
hauled	17
alienable	3
sheds	8
condemnations	4
fronting	3
insertions	5
last-mentioned	1
depend	5
torts	8
conclusiveness	5
insolvent	210
boundary-line	5
state-line	1
blast-furnaces	1
quarries	1
slack-water	1
artists	2
excavations	12
viewers	77
dwelling-house	1
umpire	14
conclusivethe	1
afterwards	13
takeover	43
derelict	2
firstly	1
rolling-stock	1
earthwork	2
culverts	19
wind-up	2
faculties	12
nondividend	1
script	2
validly	38
watercourses	35
signify	7
assent	24
successively	15
thenceforth	4
effectually	2
unimpaired	54
signifies	7
noncompeting	1
defunct	1
readjustment	15
killing	27
court-house	1
underwrite	13
indorsement	14
indorsing	4
vendees	2
reparation	7
locomotive	47
insurable	43
fires	29
carriages	3
constant	22
fenced	7
barbed	1
cattle	78
mules	10
sheep	23
hogs	20
villages	1
uninclosed	2
inclosure	2
cattle-guards	7
get	9
trails	26
bicycling	1
hiking	3
corridors	19
bicycle	29
high-speed	3
clearances	2
scenic	67
parkways	6
tow-paths	1
surfacing	5
overlays	3
shoulder	19
widening	15
culvert	12
waysides	1
restrooms	9
draining	15
salting	1
predesign	1
urgency	13
inaccuracies	3
misrepresentations	15
cross-section	6
settings	35
railways	9
powerhouses	1
carbarns	1
resorting	5
trolley-wires	2
familiarity	6
adjuncts	7
impinge	1
indentures	20
leaseback	7
renegotiated	2
worse	2
prudently	3
enusing	1
attitudes	12
ridership	8
ocular	6
angles	19
topography	14
high-water	1
separations	10
comprehending	1
depression	10
superstructure	3
tending	29
lanes	74
remonstrating	6
interplead	6
deeming	1
theoretical	4
cost-sharing	4
bell	17
whistle	25
inoperable	17
turnpike	3
distinctly	8
sounding	13
prolonged	8
train-activated	8
warn	26
whistles	5
trespassers	4
quadrant	1
closures	6
flagmen	4
flagman	16
crossbucks	1
urges	3
depressions	5
curvature	2
speeds	8
activated	16
replication	9
circuitry	1
barricade	2
angle	18
allotting	1
reflectorized	4
taping	1
plank	11
whereupon	8
pronounced	10
driveways	16
spike	5
planks	5
brakes	48
brake	22
couplers	3
coupling	4
uncoupled	1
grab-irons	3
handholds	2
narrow	10
perpendicularly	2
tops	2
heights	6
motorcars	1
motorcar	1
motorman	4
coach	25
viaducts	7
interlocking	3
crossovers	4
fireman	10
partitions	2
seeing	7
firemans	1
rear	134
rebuilt	38
storm-windows	2
cabs	1
rain	10
adhering	5
caboose	12
regulative	1
four-wheel	3
rod	1
slipping	1
cupola	1
closets	1
headlights	7
sunset	18
sunrise	20
head-light	1
candlepower	8
landmark	3
windshields	5
canopy	3
derail	1
flagrant	2
brakemen	5
hostlers	1
engine-houses	1
switchman	1
yardman	1
firemen	5
detoured	2
detour	26
flagmans	1
flagging	2
sectionmen	2
coupled	28
push	3
shunt	2
sidetrack	1
turn-out	1
pushing	2
shunting	1
imperil	1
inertia	1
steep	4
sharp	21
curve	11
summit	1
acclivity	1
shower-baths	1
outfit	2
healthful	14
helpers	4
debriefing	1
counterpart	31
redefine	6
redefined	4
introduces	9
callable	6
reassume	4
widths	10
shoulders	9
overpasses	7
underpasses	5
plazas	11
tollhouses	5
nonextension	4
lease-purchases	2
collar	3
indianaorganization	1
air-borne	1
water-borne	2
nonmaritime	1
dredging	11
breakwaters	8
canals	13
turning	20
wharves	14
piers	14
quays	1
refrigerating	2
elevators	20
grain	409
roadways	42
tugs	1
copartnerships	6
subscribing	22
sketches	5
seaway	2
sub-offices	1
tug	2
soundings	6
drillings	3
trespass	33
self-liquidating	13
nonrecourse	8
condemned	62
policed	3
tolltakers	1
formality	6
effectuation	13
journalized	2
quoter	8
indianacanals	1
barges	4
wharfs	1
reclaim	27
submerged	16
indianaforeign	1
in-transit	1
transshipment	1
foreign-trade	3
a-u	1
indianajurisdiction	1
harbor	45
mooring	7
breakwater	2
sailingcraft	1
raft	5
invented	4
anchored	7
waterfront	3
shoreways	1
bulkheads	2
beaches	3
composing	2
straighten	8
deepen	4
utilitarian	1
uplands	1
dedicating	5
launch	17
debris	23
pilings	1
launched	2
dredgings	1
excavated	3
imaginary	9
pre-treatment	2
chauffeurs	107
substructure	2
smooth	6
surfaced	2
drained	16
guarded	3
traverse	11
rebudgeted	1
weed	86
geometric	11
serviceability	1
suballocation	1
nonbudgetary	3
soils	22
crossroads	83
obstacle	9
aided	18
tollway	123
replenish	4
traversed	9
superhighway	4
motorway	4
overpass	12
underpass	4
cotrustee	14
handicaps	1
congested	3
nontolled	13
secs	11
prioritizing	4
prioritization	1
soley	1
lodges	17
reservations	6
tollways	16
nonmanual	6
positioning	11
u-turns	2
medians	2
deceleration	7
excesses	7
toll-takers	2
unsaleable	2
quantifying	1
inconsistency	14
subconsultant	2
tollhouse	2
gantry	2
illiana	5
expressway	5
possessory	29
tolling	22
transponders	3
freeway	129
know-how	1
submittals	4
shortlisted	2
dedicate	19
adjudicate	18
preexisting	69
uncancelled	5
bob	2
cummings	2
cannelton	4
mauckport	4
indiana-brandenburg	2
indiana-hawesville	2
vandalism	17
travelway	2
roadsides	3
floors	20
stringers	2
beams	19
matthew	2
welsh	2
one-thirtieth	13
lithograph	2
toll-gates	1
toll-collectors	5
toll-collector	4
toll-gate	2
accommodates	3
overcrowded	2
taxpaying	2
relet	4
unwise	20
taxpayer-petitioners	2
underneath	5
bistate	1
spans	1
roadsadministration	1
widen	8
versus	3
span	5
extras	1
drew	1
ditches	36
routings	4
grant-in-aid	6
subsidy	60
roadsfinancing	1
abrogation	8
unappropriated	17
graded	15
roadslocation	1
centerline	10
cuts	11
trim	12
litigated	6
meriting	2
aeronautics	44
parachutes	2
beacons	2
taking-off	1
piloting	2
airman	12
propellers	2
overhauling	1
dispatcher	5
air-traffic	1
control-tower	1
imparting	2
aeronautical	15
flying	11
professing	4
airway	25
altitudes	1
cab-certificated	3
aug	1
statewise	1
airways	4
lighter-than-air	5
balloon	10
heaters	2
applicator	61
helicopters	1
helicopter	6
autorotation	1
pilots	65
parachute	1
navigate	4
navigating	5
mishap	1
alighting	1
signification	4
areare	2
renters	32
undersigneds	1
subrogate	3
aeronaut	3
aviator	1
balloonist	1
altitude	3
imminently	5
collisions	5
aeronauts	2
wrongs	5
respondeat	1
bailments	2
bailor	16
dropping	7
epilepsy	10
consciousness	6
pub	4
preapproval	5
impacting	1
directional	14
guiding	5
take-off	1
intercontinental	2
discriminations	1
concessionaires	4
dust	18
fumes	7
glare	6
visability	1
givel	1
authmrizing	1
appertain	4
airspace	8
overlying	16
public-use	11
man	79
smokestacks	1
slopes	8
heliports	4
takeoff	6
heliport	13
overcrossings	2
nautical	7
enlist	4
administrations	12
circling	1
enroute	1
off-airway	1
perimeter	13
swinging	3
arcs	3
radii	2
tangent	2
arc	7
conical	2
periphery	5
longitudinally	2
centered	4
nonprecision	11
